STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2011,,1357095477,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2012,,1366560818,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2013,,1376100306,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2014,,1385189667,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2015,,1393715447,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2016,,1401889680,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2017,,1410275957,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2018,,1417069468,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2019,,1421864034,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2020,,1424929783,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2021,,1425893465,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CHN,China (People’s Republic of),POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2022,,1425887335,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1995,,5743219455,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1996,,5825145298,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1997,,5906481261,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1998,,5987312479,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1999,,6067758459,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2000,,6148898977,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2001,,6230746981,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2002,,6312407361,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2003,,6393898365,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2004,,6475751477,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2005,,6558176119,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2006,,6641416216,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2007,,6725948545,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2008,,6811597272,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2009,,6898305911,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2010,,6985603103,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2011,,7073125423,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2012,,7161697923,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2013,,7250593368,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2014,,7339013420,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2015,,7426597538,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2016,,7513474235,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2017,,7599822403,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2018,,7683789831,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2019,,7764951032,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2020,,7840952880,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2021,,7909295151,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,W,World,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2022,,7975105155,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1995,,3428278,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1996,,3520866,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1997,,3611224,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1998,,3699939,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1999,,3786841,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2000,,3872349,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2001,,3953393,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2002,,4022431,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2003,,4086405,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2004,,4151823,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2005,,4215248,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2006,,4278656,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2007,,4340390,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2008,,4404090,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2009,,4469337,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2010,,4533894,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2011,,4592149,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2012,,4652458.93050581,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2013,,4713168.14141015,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2014,,4773129.93384446,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2015,,4832233.8134651,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2016,,4890379.45221625,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2017,,4947489.59332252,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2018,,5003401.95767213,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2019,,5058007.14721902,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2020,,5111238.21646865,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2021,,5163037.97091561,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2022,,5213373.67080593,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1995,,91843905,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1996,,93294783,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1997,,94720541,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1998,,96116960,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1999,,97482584,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2000,,98785275,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2001,,100105299,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2002,,101493987,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2003,,102890474,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2004,,104272444,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2005,,105669369,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2006,,107155391,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2007,,108744845,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2008,,110405454,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2009,,112095388,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2010,,113748671,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2011,,115367452,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2012,,116935670,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2013,,118453929,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2014,,119936411,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2015,,121347800,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2016,,122715165,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2017,,124041731,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2018,,125327797,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2019,,126577691,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2020,,127792286,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2021,,128972439,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,MEX,Mexico,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2022,,130118356,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1995,,10330759,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1996,,10315353,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1997,,10303642,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1998,,10294943,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,1999,,10282784,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2000,,10272503,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2001,,10224192,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2002,,10200774,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2003,,10201651,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2004,,10206923,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2005,,10234092,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2006,,10266646,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2007,,10322689,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2008,,10429692,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2009,,10491492,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2010,,10517247,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2011,,10496672,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2012,,10509286,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Historical population data,I,CZE,Czechia,POP,Population,PS,Persons,_T,Total,_T,Total,H,Historical,2013,,10510719,,A,Normal value,0,Units,0,Zero
